stock_code,stock_name,股票代码,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期,市盈率-动态,市净率,总市值,流通市值,流通股本(万股)
sh688271,联影医疗,688271.0,0.45,2477948927.49,5.4231754453,-25.939,370082216.76,1.87,-37.3492,1.84,-0.42889133491,49.9402229833,医疗器械,2025-04-29,62.64,6.03,125024766780.0,125024766780.0,824157988.0
sh688272,富吉瑞,688272.0,-0.14,45438251.53,-40.5056929136,-36.7814,-10641181.25,-244.56,-1695.5607,-2.14,-0.5488857425,36.5223517217,光学光电子,2025-04-26,-48.92,4.04,1948640000.0,1948640000.0,76000000.0
sh688273,麦澜德,688273.0,0.4073,118279190.58,13.3628688124,25.8673,39859710.56,9.85,623.329,2.99,-0.0066260327,70.851485717,医疗器械,2025-04-24,31.77,3.04,4061000000.0,1495535942.0,36826790.0
sh688275,万润新能,688275.0,-1.26,2278166335.81,97.2975041053,-14.688,-155847073.58,-19.8272117902,42.8285,-2.81,-3.690721928002,2.6584211937,电池,2025-04-30,-16.32,1.63,8675689070.0,5819412152.0,84596775.0
sh688276,百克生物,688276.0,0.0,162290516.78,-39.956545646,-20.0822,1064275.78,-98.24,108.6696,0.03,-0.166334122503,85.2660104765,生物制品,2025-04-21,-61.62,2.23,9067374548.0,9067374548.0,413657598.0
sh688277,天智航,688277.0,-0.03,58583819.68,102.398992925,-32.4461,-13204889.44,-31.2190669886,70.6276,-1.05,-0.031904925958,75.1202425523,医疗器械,2025-04-29,-72.25,6.66,8315521980.0,8315521980.0,452668589.0
sh688278,特宝生物,688278.0,0.45,673345118.05,23.4810735694,-21.9271,182128916.89,41.4,-33.3966,6.86,0.508210859882,93.1737000866,生物制品,2025-04-23,39.95,12.41,34191540000.0,34191540000.0,406800000.0
sh688279,峰岹科技,688279.0,0.55,171196416.6,47.3376135387,2.2084,50412604.19,-0.29,30.7718,1.95,0.605389539447,52.5022906875,半导体,2025-04-29,118.9,10.5,27707471604.0,13585839430.0,55858233.0
sh688280,精进电动,688280.0,0.08,403900117.12,46.9718649684,4.6894,48517684.53,140.45,197.0528,8.03,0.135299535234,4.8326278212,汽车零部件,2025-04-29,69.91,8.13,5028688603.0,4435036115.0,520544145.0
sh688281,华秦科技,688281.0,0.32,241454693.4,-2.4834795006,-39.8554,62655957.61,-45.23,-40.0171,1.37,0.427133663879,40.7874125672,非金属材料,2025-04-25,70.49,4.47,20532748948.0,20532748948.0,272570675.0
sh688282,*ST导航,688282.0,-0.13,4337513.27,-61.6721508357,-95.9815,-10515967.44,40.802077944,-136.8239,-0.82,0.069337487386,-22.0266378574,通信设备,2025-04-30,-130.68,3.47,4394720000.0,4394720000.0,88000000.0
sh688283,坤恒顺维,688283.0,-0.01,30540087.22,23.0932431257,-70.9801,-723938.86,-123.85,-103.5413,-0.07,-0.256739678654,69.5114029213,专用设备,2025-04-29,159.67,4.16,4091262000.0,4091262000.0,121800000.0
sh688285,高铁电气,688285.0,0.013,185873860.21,59.4152144615,-51.9217,4890765.67,5769.6516399595,-77.3482,0.3,-0.36477814772,20.8719887327,交运设备,2025-04-26,57.94,1.97,3292536739.0,3292536739.0,376289913.0
sh688286,敏芯股份,688286.0,0.05,134962790.04,53.0480328207,-20.1816,2848652.8,119.7186588149,-77.8418,0.28,0.03414343045,25.9782045626,半导体,2025-04-30,121.95,5.81,6144054145.0,6144054145.0,56023107.0
sh688287,ST观典,688287.0,-0.04,13163703.83,-60.5138454834,-16.2785,-16530780.44,-96.4810409317,77.9796,-1.99,-0.047554688386,16.1031621296,航天航空,2025-04-29,-17.41,2.36,1852578000.0,1852578000.0,370515600.0
sh688288,鸿泉物联,688288.0,0.2,166119018.8,29.5958376572,4.5552,20204554.87,299.9292310134,-25.1928,2.74,0.026298727136,38.1714073789,计算机设备,2025-04-29,44.4,3.88,2969457694.0,2969457694.0,99813704.0
sh688289,圣湘生物,688289.0,0.16,475488325.65,21.6248275707,11.7531,91735483.67,13.22,14.4274,1.26,-0.058366148625,76.7131515987,医疗器械,2025-04-29,37.69,1.69,12265644087.0,12265644087.0,579388006.0
sh688290,景业智能,688290.0,-0.1,21505229.07,-7.5429755803,-82.9926,-9903369.14,11.37,-132.4287,-0.78,-0.387853042724,32.3186799702,专用设备,2025-04-18,620.34,5.37,6920287432.0,6920287432.0,102189714.0
sh688291,金橙子,688291.0,0.12,64368083.72,30.0986664978,23.2248,11968225.48,73.01,297.1656,1.29,0.04701024714,59.7129757772,软件开发,2025-04-19,64.36,3.76,3565614491.0,1169244491.0,33666700.0
sh688292,浩瀚深度,688292.0,-0.05,46019149.29,-46.9974438861,-63.3366,-7744154.98,-376.99,-889.4806,-0.74,-0.124684039292,71.3829442674,互联网服务,2025-04-25,759.18,3.74,3839906675.0,2445101965.0,100828947.0
sh688293,奥浦迈,688293.0,0.13,83678844.28,4.9833715836,2.8179,14668012.82,-25.08,337.2489,0.7,0.381404710262,60.091833405,专业服务,2025-04-29,97.11,3.45,7292100982.0,7292100982.0,113548754.0
sh688295,中复神鹰,688295.0,-0.05,401816630.89,-10.3972083925,-8.3916,-45228808.57,-208.24,61.0248,-0.98,0.022285758422,3.3799891209,化纤行业,2025-04-25,1064.85,5.48,25407000000.0,16983188269.0,601600718.0
sh688296,和达科技,688296.0,-0.13,38041491.7,-51.4948252321,-79.022,-14308206.31,-1420.2071546687,-74.0166,-2.09,-0.662579613243,35.9286490072,软件开发,2025-04-30,-45.2,2.35,1579636382.0,1572235862.0,107393160.0
sh688297,中无人机,688297.0,0.02,235753964.01,284.640545894,-25.3668,16845138.59,162.4,-41.5773,0.3,-0.829641577526,27.5063098143,航天航空,2025-04-26,528.34,5.87,33574500000.0,33574500000.0,675000000.0
sh688298,东方生物,688298.0,-0.57,191951815.38,4.9361530669,12.7124,-115452483.95,-71.41,56.7377,-1.75,-0.269288740923,27.3597728972,医疗器械,2025-04-30,-15.98,0.81,5211360000.0,5211360000.0,201600000.0
sh688299,长阳科技,688299.0,0.05,266767329.54,-14.9708651496,-19.8803,14162433.12,72.02,129.533,0.68,0.080931271745,29.9180765005,光学光电子,2025-04-29,-391.04,3.22,6684758714.0,6684758714.0,287392894.0
sh688300,联瑞新材,688300.0,0.34,238689614.37,17.9987586008,-10.4863,63037699.67,21.99,-5.2051,4.1,0.115537474869,40.6209818956,非金属材料,2025-05-17,54.08,9.66,14995236699.0,14995236699.0,241469190.0
sh688301,奕瑞科技,688301.0,1.0,481505741.56,-1.9159836067,1.3216,143110620.86,2.74,90.7249,3.04,0.497531536741,48.9215477445,医疗器械,2025-04-26,34.64,5.04,23177278511.0,23177278511.0,200218370.0
sh688302,海创药业,688302.0,-0.32,,,,-32101768.77,32.0091366823,29.3291,-2.73,-0.356054063926,,生物制品,2025-04-26,-42.62,4.64,5272580594.0,4340680140.0,81515120.0
sh688303,大全能源,688303.0,-0.26,907246402.7,-69.5722247545,-35.4641,-558015371.85,-268.78,65.5325,-1.4,-0.377922604135,-29.389711551,光伏设备,2025-05-01,-26.87,1.58,61631760451.0,61631760451.0,2145205724.0
sh688305,科德数控,688305.0,0.2064,130858423.91,29.404115192,-41.6157,21102061.07,40.09,-63.3869,1.15,1.002916020131,39.8575042413,通用设备,2025-04-29,88.97,4.7,8729310611.0,8683800939.0,132213778.0
sh688306,均普智能,688306.0,-0.02,329387343.77,-31.1952874308,-69.7531,-30164943.77,21.19,-152.9538,-1.71,-0.004392885181,24.6586063206,专用设备,2025-04-26,-297.26,8.95,16508120832.0,16508120832.0,1228282800.0
sh688307,中润光学,688307.0,0.12,112205005.15,41.1671157592,-17.3036,10296115.8,-7.14,-34.7467,1.19,-0.108440787841,33.4286397205,光学光电子,2025-04-26,80.14,3.81,3296178620.0,2187822946.0,58923322.0
sh688308,欧科亿,688308.0,0.05,301672910.35,14.3185771672,29.9099,7663175.54,-74.33,123.5571,0.3,-0.791420330294,18.3025309485,通用设备,2025-04-29,2332.51,1.42,3617047308.0,3617047308.0,158781708.0
sh688309,恒誉环保,688309.0,0.1034,61434255.54,274.693136737,-32.1201,8270444.73,150.38,-52.7482,1.11,-0.21184738865,33.5394403967,环保行业,2025-04-29,115.82,2.62,1945060919.0,1945060919.0,80010733.0
sh688310,迈得医疗,688310.0,-0.07,40176271.66,-45.8692936688,-27.3179,-10797370.24,-202.7,60.8948,-1.34,0.178762741706,32.8874540222,专用设备,2025-04-30,275.66,4.17,3332704785.0,3332704785.0,166219690.0
sh688311,盟升电子,688311.0,-0.09,21113026.22,48.0096878148,-59.675,-15035753.48,30.8792171337,89.5615,-0.93,-0.101748802798,26.0121579577,通信设备,2025-04-25,-79.93,3.75,5935782595.0,5935782595.0,167914642.0
sh688312,燕麦科技,688312.0,0.02,95122528.5,33.0311546554,-30.6391,2517328.72,-69.72,-90.8371,0.18,0.148683367984,44.4927777756,专用设备,2025-04-24,86.78,3.58,5021818391.0,5021818391.0,145771216.0
sh688313,仕佳光子,688313.0,0.2062,436207259.56,120.5722707856,26.356,93194396.64,1003.78,224.4443,7.48,-0.122842959921,39.108247573,通信设备,2025-04-19,75.5,23.52,32712605986.0,32712605986.0,458802328.0
sh688314,康拓医疗,688314.0,0.3,82490998.95,17.9826300733,0.8111,24048177.86,20.63,105.7878,3.71,0.271142666742,77.7599466566,医疗器械,2025-04-29,26.71,4.42,2938420851.0,2938420851.0,81239172.0
sh688315,诺禾致源,688315.0,0.08,502005677.53,7.1573357392,-15.2216,33875583.34,24.02,-45.6534,1.35,-0.353863682244,39.4749057112,医疗服务,2025-04-15,41.84,2.56,6588446000.0,6588446000.0,416200000.0
sh688316,青云科技,688316.0,-0.48,47012080.76,-37.0230240583,-19.5394,-22900693.15,-201.6291886313,30.602,-30.29,-0.700552974111,19.5324163099,互联网服务,2025-04-28,-38.3,68.07,3183788635.0,3183788635.0,47898129.0
sh688317,之江生物,688317.0,-0.08,32134673.5,-37.270469038,-21.7602,-16017333.0,-159.53,86.0053,-0.44,0.010413525278,64.3569334538,医疗器械,2025-04-30,-226.57,1.3,4463830317.0,4463830317.0,192157999.0
sh688318,财富趋势,688318.0,0.25,54903476.57,-22.7214684655,-69.2772,46494495.17,-7.37,-70.9277,1.28,0.038279945259,81.3907160561,软件开发,2025-04-30,193.21,11.4,41358172339.0,41358172339.0,256119472.0
sh688319,欧林生物,688319.0,-0.0174,87490281.98,23.5761122436,-56.7333,-7073911.78,72.7894342276,-142.2786,-0.77,-0.057900788257,93.4299143517,生物制品,2025-04-26,418.33,11.93,11041393920.0,11027132960.0,405409300.0
sh688320,禾川科技,688320.0,-0.19,229502682.51,11.7719890735,37.3665,-26939053.18,-79.4841599315,68.1045,-2.12,-0.245610174107,22.2090764834,仪器仪表,2025-04-26,-92.97,5.49,7096132259.0,5210081425.0,110876387.0
sh688321,微芯生物,688321.0,-0.047,162263736.11,24.2408440055,-8.2397,-19154672.71,-4.64,69.8283,-1.22,0.048994656445,85.6448731932,化学制药,2025-04-26,221.04,8.77,13082110982.0,13082110982.0,407796477.0
sh688322,奥比中光,688322.0,0.06,191058207.36,105.6346511291,-10.551,24315014.74,184.483840038,1035.039,0.84,0.003571138822,42.1217181884,电子元件,2025-04-29,303.54,12.46,36540195424.0,26619044668.0,292195880.0
sh688323,瑞华泰,688323.0,-0.1,79256915.65,44.88454192,-20.6758,-18414939.5,-11.1014220914,-114.0221,-1.97,0.190079905789,20.6722498669,塑料制品,2025-04-30,-41.38,3.55,2791803474.0,2791803474.0,180000224.0
sh688325,赛微微电,688325.0,0.1898,91259329.15,42.8282289162,-18.4456,15609631.28,110.43,-16.8661,0.91,-0.209642198486,54.4629244735,半导体,2025-04-25,117.41,5.46,9238409359.0,5774652741.0,53842916.0
sh688326,经纬恒润,688326.0,-1.05,1328168875.2,49.3413444842,-33.4284,-119966107.47,37.419904065,14.4104,-9.16,-1.493960178419,21.3906252973,汽车零部件,2025-04-29,-92.42,4.09,16074511360.0,12065384254.0,90040181.0
sh688327,云从科技,688327.0,-0.12,37233234.47,-31.5609895839,-78.2484,-123934878.06,22.8631006877,33.7441,-11.56,-0.015179001853,55.502848931,软件开发,2025-04-30,-39.13,18.03,17987660366.0,14435198813.0,833441040.0
sh688328,深科达,688328.0,0.15,178689780.47,108.1301174947,70.5599,14305489.4,155.3965004095,120.4084,1.75,0.156882106269,30.9786616081,专用设备,2025-04-28,68.49,3.38,2822354095.0,2822354095.0,94456295.0
sh688329,艾隆科技,688329.0,-0.18,56067979.4,0.4431251057,-44.7581,-14166228.78,-1.4188870232,-328.7665,-1.9,-0.247622113083,42.7549246406,专用设备,2025-04-29,-97.16,2.13,1630464000.0,1630464000.0,77200000.0
sh688330,宏力达,688330.0,0.1507,158955221.78,-26.8951128788,-43.3131,20896750.57,-42.68,-71.733,0.55,-0.031184542786,47.3803252996,电网设备,2025-04-30,28.42,1.47,5607000000.0,5607000000.0,140000000.0
sh688331,荣昌生物,688331.0,-0.46,525968624.06,59.1747055363,3.5397,-254144470.06,27.1628928162,35.9731,-13.61,-0.345956336143,83.2631164896,生物制品,2025-04-29,-73.26,27.94,65874531442.0,18960726159.0,162223872.0
sh688332,中科蓝讯,688332.0,0.37,367302485.85,1.2008874367,-35.6774,44890188.42,-18.21,-51.9302,1.11,-0.961515169039,22.8607088094,半导体,2025-04-30,75.42,4.93,19779310782.0,7267996708.0,44314351.0
sh688333,铂力特,688333.0,-0.06,227008450.71,7.2997572914,-57.4182,-14950153.56,-1661.3732507447,-125.8119,-0.31,-0.485585508983,36.9397930023,通用设备,2025-06-11,137.19,4.29,20939011541.0,20939011541.0,274322174.0
sh688334,西高院,688334.0,0.1989,206756354.67,12.1000198698,-11.1007,62974203.43,12.1,-4.3192,2.24,0.416367001895,58.2513416201,专业服务,2025-04-11,23.0,2.13,6103652104.0,3025122577.0,156904698.0
sh688335,复洁环保,688335.0,-0.01,41142099.56,184.1897598833,-21.8899,-1051703.28,8.4433812832,97.0091,-0.09,0.639112225878,23.7999811743,环保行业,2025-04-29,339.03,3.92,4500251597.0,4500251597.0,148034592.0
sh688336,三生国健,688336.0,0.17,311119000.0,16.5698120984,22.4089,102956000.0,12.99,-78.1656,1.83,0.158908653721,75.8870078652,生物制品,2025-04-23,92.07,6.15,35045768758.0,35045768758.0,616785793.0
sh688337,普源精电,688337.0,0.02,167802804.01,11.1389540587,-30.3531,3782684.24,-40.03,-88.241,0.12,0.017996316666,56.1474652023,仪器仪表,2025-04-30,229.41,2.39,7440007470.0,2610878767.0,68115804.0
sh688338,赛科希德,688338.0,0.22,68639307.27,-9.4690916086,-13.4926,23132857.77,-23.98,-21.1583,1.4,0.047391773693,62.4852453293,医疗器械,2025-04-25,29.32,1.71,2814896448.0,2814896448.0,106142400.0
sh688339,亿华通,688339.0,-0.4,10526272.58,-19.9157490152,-78.9741,-93008005.78,-1.9775378911,53.0932,-3.7,-0.381086925699,-108.9887189678,电池,2025-04-29,-21.6,2.94,7060755429.0,5967591387.0,195787119.0
sh688343,云天励飞,688343.0,-0.24,264068820.2,168.2305216756,-39.2105,-85641998.79,37.8581802503,44.2968,-2.19,-0.222550229615,29.4608516867,软件开发,2025-04-26,-77.08,8.03,31748982877.0,23343697866.0,263830220.0
sh688345,博力威,688345.0,0.13,620131295.57,73.3562605764,9.1228,12635563.54,161.1814429578,117.0252,1.19,-0.9689410417,16.2895122197,电池,2025-04-29,55.42,3.69,3992370765.0,3947000000.0,100000000.0
sh688347,华虹公司,688347.0,0.01,3912539839.26,18.6592323213,0.6823,22763359.28,-89.73,111.5344,0.05,0.20931175633,17.7528799528,半导体,2025-05-09,1336.22,4.54,198603469395.0,46711840000.0,407750000.0
sh688348,昱能科技,688348.0,0.18,190809757.15,-55.3920228959,-19.718,28879698.84,-27.68,406.7765,0.8,-0.430029122695,43.4899106206,光伏设备,2025-04-30,59.0,2.53,9337576741.0,9337576741.0,156277435.0
sh688349,三一重能,688349.0,-0.158,2187174000.0,26.5790888535,-74.9283,-191256000.0,-171.96,-116.9683,-1.4,0.137889284733,6.4947279,风电设备,2025-04-29,88.7,2.8,37270424094.0,7513806396.0,247246015.0
sh688350,富淼科技,688350.0,0.04,322347661.35,-10.2885864551,-17.9802,5421112.5,-60.54,119.3436,0.38,0.052451133421,13.9056980784,化学制品,2025-04-29,67.31,2.04,2761816180.0,2761816180.0,122150207.0
sh688351,微电生理,688351.0,0.038,104099813.81,16.7659930418,-14.8821,17870494.14,328.63,72.7668,1.02,0.073928814556,60.5643478432,医疗器械,2025-04-30,159.4,5.86,10414378000.0,2763149167.0,124859881.0
sh688352,颀中科技,688352.0,0.02,474310296.66,6.9699318634,-9.4946,29448437.25,-61.6,-65.3041,0.49,0.062432756835,23.6729135654,半导体,2025-04-30,86.67,2.83,17193479184.0,5290641039.0,365881123.0
sh688353,华盛锂电,688353.0,-0.27,166142190.23,62.6377236772,-3.9931,-43082807.88,-236.498789471,-0.2435,-1.26,-0.507075751348,-5.280496199,化学制品,2025-04-25,-51.54,2.26,7498095000.0,5597525548.0,119070954.0
sh688355,明志科技,688355.0,0.11,117194189.06,-4.0080081493,-40.3207,13202542.3,-19.77,-1.6529,1.21,0.168581777261,29.7560663116,通用设备,2025-04-29,27.43,2.25,2392352190.0,2392352190.0,123956072.0
sh688356,键凯科技,688356.0,0.2,69104053.22,6.6601706396,67.0387,11880461.89,-17.79,521.899,0.93,-0.18242901368,56.491477129,化学制药,2025-04-29,129.87,4.48,5728458615.0,5728458615.0,60650700.0
sh688357,建龙微纳,688357.0,0.25,177559657.97,-7.3893754558,-16.6676,25411823.99,-19.68,78.6549,1.4,0.071543060103,30.3677794024,非金属材料,2025-04-29,40.99,2.33,3990332222.0,3990332222.0,100058481.0
sh688358,祥生医疗,688358.0,0.37,127713897.36,-9.1629658334,19.9733,41614530.32,-8.62,-1.1451,2.89,0.187603974409,61.3292929893,医疗器械,2025-04-25,26.46,2.68,3688897267.0,3688897267.0,112124537.0
sh688359,三孚新科,688359.0,0.06,125285768.93,-32.6662233603,-34.5167,5406609.89,-64.54,23.6516,0.99,0.310688938819,45.6554945773,电子化学品,2025-04-29,-145.47,9.93,6491200920.0,6491200920.0,97759050.0
sh688360,德马科技,688360.0,0.17,350977061.6,25.5462696661,3.4643,31634997.78,49.12,230.3893,2.26,-0.641528907234,32.1186385846,通用设备,2025-04-30,37.65,4.29,6179560978.0,5911061800.0,252286035.0
sh688361,中科飞测,688361.0,-0.05,294158044.69,24.8920878082,-48.207,-14960459.19,-143.69,-137.0673,-0.61,-0.152329554188,58.0761934626,半导体,2025-04-26,-1016.5,14.78,37314297598.0,28809211228.0,248291056.0
sh688362,甬矽电子,688362.0,0.06,945483996.77,30.1229787952,-10.5982,24602322.92,169.3993435277,2.8255,0.98,0.922620642272,14.1868062535,半导体,2025-04-23,253.31,6.11,15360274983.0,10501849283.0,280648030.0
sh688363,华熙生物,688363.0,0.21,1077926981.07,-20.771650471,-27.9473,101893380.76,-58.13,154.2689,1.48,-0.047702053542,72.1517061831,美容护理,2025-04-26,60.44,3.8,26694608172.0,26694608172.0,481678242.0
sh688365,光云科技,688365.0,-0.03,114887403.1,2.77509008,-8.2095,-12950886.07,12.2613180809,50.7678,-1.36,0.044877692224,67.1010102064,互联网服务,2025-04-26,-275.42,7.05,6672672798.0,6672672798.0,425824684.0
sh688366,昊海生科,688366.0,0.39,618542128.87,-4.2497435466,-0.6911,90312072.67,-7.41,13.5175,1.61,0.36826209538,69.5212408726,医疗器械,2025-04-26,28.63,2.15,12084913696.0,10082934386.0,194051855.0
sh688367,工大高科,688367.0,0.0258,40223491.3,30.0837057352,-52.7805,2257844.83,61.7,-70.1804,0.38,-0.097708971339,30.9024989832,交运设备,2025-04-30,125.19,3.23,1910216280.0,1910216280.0,87624600.0
sh688368,晶丰明源,688368.0,-0.08,326574039.81,2.4797062112,-21.4206,-6678964.11,77.2825638171,-131.4308,-0.53,-0.044353539201,40.1038792539,半导体,2025-04-30,325.14,8.84,10249852414.0,10249852414.0,88490481.0
sh688369,致远互联,688369.0,-0.58,105180361.51,-42.3952784049,-54.1998,-66981432.02,-116.2034523616,46.9172,-6.6,-0.904331149408,61.4403287574,软件开发,2025-04-25,-11.5,3.4,3115496640.0,3115496640.0,115218071.0
sh688370,丛麟科技,688370.0,0.04,124772574.04,-8.5070400309,-27.2301,5069286.65,-77.35,-66.1998,0.19,0.158600482763,21.0308121572,环保行业,2025-04-25,339.91,1.47,3863700030.0,1232850089.0,43749116.0
sh688371,菲沃泰,688371.0,0.02,104965754.87,12.9714883992,-21.2235,6313627.91,20.04,-64.699,0.33,0.100226906297,50.8729619161,电子元件,2025-04-30,251.2,4.37,8396873071.0,8396873071.0,335472356.0
sh688372,伟测科技,688372.0,0.2277,285217551.52,55.3869386971,-15.2341,25918206.33,8577.5343301755,-60.8551,0.9827,1.738351815368,32.6690364087,半导体,2025-04-29,65.67,4.88,13275336740.0,9203388481.0,103258033.0
sh688373,盟科药业,688373.0,-0.09,33216965.04,0.60828895,1.5485,-61632475.69,39.6568307475,58.7536,-14.97,-0.079389504732,84.5291302086,生物制品,2025-04-24,-21.53,19.06,5972566023.0,4787227620.0,525491506.0
sh688375,国博电子,688375.0,0.1,350016384.48,-49.50746806,-54.9814,57531429.42,-52.37,-67.7224,0.93,-0.337018690724,43.0083873484,电子元件,2025-04-18,113.51,7.43,45714342830.0,45714342830.0,596014900.0
sh688376,美埃科技,688376.0,0.33,317034072.75,16.0238381286,-39.1102,41921086.59,18.45,-3.4702,2.31,-0.073367018676,29.862060951,环保行业,2025-04-26,34.83,3.63,6827520000.0,2590067921.0,50985589.0
sh688377,迪威尔,688377.0,0.11,271015908.61,-5.3597801785,-17.7042,21052523.51,-25.4,-3.3749,1.17,-0.19919495369,18.9636776098,专用设备,2025-04-26,72.69,4.11,7490786160.0,7490786160.0,194667000.0
sh688378,奥来德,688378.0,0.1223,153115871.76,-40.7065286591,121.8254,25435986.68,-73.23,335.1207,1.46,0.127812589904,47.1572595774,专用设备,2025-04-17,114.09,3.71,6162183233.0,5956545315.0,240960571.0
sh688379,华光新材,688379.0,1.11,585885426.05,62.5789356902,7.1838,95435178.6,1140.9,4703.3908,9.14,-0.974827021923,10.6322888333,通用设备,2025-04-30,20.16,4.52,4969117283.0,4969117283.0,90085520.0
sh688380,中微半导,688380.0,0.09,206498167.84,0.5204764009,-21.2501,34420237.01,19.4,35.0037,1.14,0.140258449715,34.4573987432,半导体,2025-04-26,90.38,5.24,15630249600.0,6600297600.0,169065000.0
